url	download_complete
www.ics.uci.edu/ugrad/degree_cse.php	incomplete
netreg.ics.uci.edu?topic=Please+log+into+system%3A++%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3BUsing+LDAP+Authentication+with+ICS+ID+and+Password&state__=wcapp.help%2F%2F1518685155%2F%2F%2F%2F%2F%26a20293f8156c236f38205094f6b0a04f	incomplete
www.ics.uci.edu/prospective/zh-tw/degrees/overview	incomplete
www.ics.uci.edu/grad/courses/index	complete
www.ics.uci.edu/UCIBrenICS/photos/pcb.10155340819996909/10155340809761909?type=3	incomplete
www.ics.uci.edu/about/2006-07/index.php	complete
www.ics.uci.edu/cv.html	incomplete
emj.ics.uci.edu/papers/computational-field-geology	incomplete
www.ics.uci.edu/~hombao/hernando.html	incomplete
www.ics.uci.edu/community/events/openhouse/demos.html	incomplete
www.ics.uci.edu/~dsm/dyn/release/index.html	incomplete
radicle.ics.uci.edu/links.html	incomplete
www.ics.uci.edu/computing/email/group_email.php	complete
www.ics.uci.edu/publications.html	incomplete
www.ics.uci.edu/~harris	incomplete
www.ics.uci.edu/~jutts/201-F13	incomplete
www.ics.uci.edu/faculty/area/area_hci.php	incomplete
www.ics.uci.edu/courses/142b/winter13/index.html	incomplete
ngs.ics.uci.edu/personal/favorite-books	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=elzarki	incomplete
www.ics.uci.edu/computing/policy/ethics_summary.php	complete
www.ics.uci.edu/~wmt	incomplete
mcs.ics.uci.edu/career/international-students	incomplete
www.ics.uci.edu/computing/quarterlyAnnouncement/announcements-winter-2016.php	incomplete
www.ics.uci.edu/faculty/area_medical.php	complete
www.ics.uci.edu/faculty/area_stats.php	complete
www.ics.uci.edu/community/student_blogs/index.php	complete
www.ics.uci.edu/ugrad/policies/Computer_Ethics.php	complete
www.ics.uci.edu/~gmark	incomplete
www.ics.uci.edu/events/147012079415534?acontext=%7B%22source%22%3A3%2C%22source_newsfeed_story_type%22%3A%22regular%22%2C%22action_history%22%3A%22%5B%7B%5C%22surface%5C%22%3A%5C%22newsfeed%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22feed_story%5C%22%2C%5C%22extra_data%5C%22%3A%5B%5D%7D%5D%22%2C%22has_source%22%3Atrue%7D&source=3&source_newsfeed_story_type=regular&action_history=%5B%7B%22surface%22%3A%22newsfeed%22%2C%22mechanism%22%3A%22feed_story%22%2C%22extra_data%22%3A%5B%5D%7D%5D&has_source=1&hc_ref=ARTwZclOGk9ge-_cZfuRRv8fzD3YUAtItPmy-zklXrW2F8oresNwNFZQaPfxws5MoYU	incomplete
ngs.ics.uci.edu/teaching	incomplete
www.ics.uci.edu/ugrad/policies/Computer_Copyrights.php	complete
www.ics.uci.edu/prospective/en/careers/alumni	incomplete
ngs.ics.uci.edu/blog	incomplete
www.ics.uci.edu/~lfang3	incomplete
intranet.ics.uci.edu	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=ssirani	incomplete
asterix.ics.uci.edu/supporters.html	incomplete
www.ics.uci.edu/computing/thunderbird_setup.php	incomplete
www.ics.uci.edu/faculty/index.php?letter=C	incomplete
www.ics.uci.edu/faculty/index.php?letter=B	incomplete
www.ics.uci.edu/faculty/index.php?letter=A	incomplete
www.ics.uci.edu/faculty/index.php?letter=G	incomplete
www.ics.uci.edu/faculty/index.php?letter=F	incomplete
www.ics.uci.edu/faculty/index.php?letter=E	incomplete
www.ics.uci.edu/faculty/index.php?letter=D	incomplete
www.ics.uci.edu/faculty/index.php?letter=K	incomplete
www.ics.uci.edu/faculty/profiles	incomplete
www.ics.uci.edu/faculty/index.php?letter=I	incomplete
www.ics.uci.edu/faculty/index.php?letter=H	incomplete
www.ics.uci.edu/faculty/index.php?letter=O	incomplete
www.ics.uci.edu/faculty/index.php?letter=N	incomplete
www.ics.uci.edu/faculty/index.php?letter=M	incomplete
www.ics.uci.edu/faculty/index.php?letter=L	incomplete
www.ics.uci.edu/faculty/index.php?letter=S	incomplete
www.ics.uci.edu/faculty/index.php?letter=R	incomplete
www.ics.uci.edu/faculty/index.php?letter=Q	incomplete
www.ics.uci.edu/faculty/index.php?letter=P	incomplete
www.ics.uci.edu/faculty/index.php?letter=W	incomplete
www.ics.uci.edu/faculty/index.php?letter=V	incomplete
www.ics.uci.edu/faculty/index.php?letter=U	incomplete
www.ics.uci.edu/faculty/index.php?letter=T	incomplete
www.ics.uci.edu/faculty/index.php?letter=Z	incomplete
www.ics.uci.edu/faculty/index.php?letter=Y	incomplete
www.ics.uci.edu/faculty/index.php?letter=X	incomplete
www.ics.uci.edu/community/news/view_news?id=1267	complete
www.ics.uci.edu/community/news/view_news?id=1266	incomplete
www.ics.uci.edu/community/news/view_news?id=1265	incomplete
www.ics.uci.edu/community/news/view_news?id=1264	incomplete
www.ics.uci.edu/community/news/view_news?id=1263	complete
www.ics.uci.edu/community/news/view_news?id=1262	complete
www.ics.uci.edu/community/news/view_news?id=1261	incomplete
www.ics.uci.edu/community/news/view_news?id=1260	incomplete
www.ics.uci.edu/community/events/openhouse/video_wow.html	incomplete
www.ics.uci.edu/community/news/view_news?id=1269	incomplete
www.ics.uci.edu/community/news/view_news?id=1268	incomplete
www.ics.uci.edu/events/1992728694314499?ref=3&action_history=null	incomplete
www.ics.uci.edu/~wangk7	incomplete
www.ics.uci.edu/faculty/profiles/ 	incomplete
www.ics.uci.edu/ugrad/Computer_Copyrights.php	incomplete
www.ics.uci.edu/prospective/ko/degrees/ics-undeclared-pre-major	incomplete
mhcid.ics.uci.edu	complete
www.ics.uci.edu/prospective/en/degrees/minors	complete
www.ics.uci.edu/about/index.php	incomplete
www.ics.uci.edu/ugrad/policies/Readmission_DQ.php	complete
www.ics.uci.edu/research/projects/bigdata.html	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_06.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=aihler	complete
www.ics.uci.edu/grad/qa/index.php	incomplete
www.ics.uci.edu/faculty/index.php?department=Informatics	complete
www.ics.uci.edu/prospective/zh-tw/degrees/minors	incomplete
www.ics.uci.edu/250A	incomplete
www.ics.uci.edu/grad/degrees/index	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=aveidenb	incomplete
www.ics.uci.edu/about/kfflab	incomplete
www.ics.uci.edu/~forge	incomplete
www.ics.uci.edu/tools/alias.htm	incomplete
www.ics.uci.edu/~kobsa	incomplete
www.ics.uci.edu/~qliu1	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=jpd	incomplete
www.ics.uci.edu/ugrad/resources/Campus_Resources.php	incomplete
www.ics.uci.edu/~yliu	incomplete
www.ics.uci.edu/~dzhang3	incomplete
www.ics.uci.edu/computerscience	incomplete
www.ics.uci.edu/about/visit/index.php	complete
www.ics.uci.edu/search/index.php	complete
www.ics.uci.edu/about/bren/gallery/gallery_12_jpg.php	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_12.html	incomplete
ngs.ics.uci.edu/partners/current-students	incomplete
www.ics.uci.edu/prospective/en/degrees/computer-science-engineering	complete
www.ics.uci.edu/faculty/area_algorithms.php	complete
mhcid.ics.uci.edu/admissions/information-session-2	incomplete
www.ics.uci.edu/~ajfrank	incomplete
www.ics.uci.edu/UCIBrenICS/photos	incomplete
www.ics.uci.edu/ugrad/policies/Academic_Standing.php	complete
www.ics.uci.edu/~pattis	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=kobsa	incomplete
www.ics.uci.edu/community/news/blog_posts/Roxanna-Shaik-November2017.php	incomplete
www.ics.uci.edu/prospective/vi/opportunities/honors	incomplete
www.ics.uci.edu/vrst	incomplete
www.ics.uci.edu/prospective/en/opportunities/entrepreneurship	complete
www.ics.uci.edu/faculty/area_security.php	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=vminin	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=sjarecki	incomplete
www.ics.uci.edu/UCIBrenICS/videos/10154467385021909	incomplete
www.ics.uci.edu/prospective/ko/careers/breadth	incomplete
www.ics.uci.edu/prospective/en/admissions/financial-aid	incomplete
www.ics.uci.edu/../community/events/openhouse/dedication.html	incomplete
www.ics.uci.edu/grad/degrees	complete
www.ics.uci.edu/~mlevorat/index.html	complete
www.ics.uci.edu/computing/mapdrive_mac.php	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=taylor	incomplete
www.ics.uci.edu/about/annualreport	complete
www.ics.uci.edu/prospective/en/admissions/housing	incomplete
www.ics.uci.edu/ugrad/policies/Academic_Integrity	complete
www.ics.uci.edu/community/events/openhouse/gallery_13.html	incomplete
www.ics.uci.edu/prospective/vi/degrees/overview	incomplete
www.ics.uci.edu/ugrad/Minors.php	incomplete
www.ics.uci.edu/prospective/ko/student-life/diversity	incomplete
www.ics.uci.edu/about/visit/visit_fromjwa.php	complete
www.ics.uci.edu/faculty/area_ai.php	complete
www.ics.uci.edu/~dsm/cypress	incomplete
www.ics.uci.edu/~nbansal/reconfig.html	incomplete
www.ics.uci.edu/computing/google_setup.php	incomplete
www.ics.uci.edu/../about/visit/index.php	incomplete
www.ics.uci.edu/grad/forms	complete
www.ics.uci.edu/UCIBrenICS/videos	incomplete
gats.ics.uci.edu//tracker	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=golson	incomplete
duttgroup.ics.uci.edu/doku.php/iot-care	incomplete
www.ics.uci.edu/~zsshaikh	incomplete
www.ics.uci.edu/%7Egts/pats.html	incomplete
www.ics.uci.edu/faculty/centers	complete
www.ics.uci.edu/community/news	complete
www.ics.uci.edu/~lueker	incomplete
www.ics.uci.edu/prospective/ko/degrees/software-engineering	incomplete
www.ics.uci.edu/grad/courses/index.php	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=dhirschb	complete
www.ics.uci.edu/ugrad/degrees/degree_bim.php	complete
www.ics.uci.edu/ugrad/policies/CS199_IN4MATX199.php	complete
www.ics.uci.edu/~jutts	complete
www.ics.uci.edu/prospective/ko/opportunities/entrepreneurship	incomplete
www.ics.uci.edu/community/news/blog_posts/Emma_Anderson-January2018.php	incomplete
www.ics.uci.edu	complete
mcs.ics.uci.edu/current-students/course-outline	incomplete
www.ics.uci.edu/community/news/view_news?id=1258	incomplete
www.ics.uci.edu/community/news/view_news?id=1259	incomplete
www.ics.uci.edu/community/news/view_news?id=1252	incomplete
www.ics.uci.edu/community/news/view_news?id=1253	incomplete
www.ics.uci.edu/community/news/view_news?id=1250	incomplete
www.ics.uci.edu/community/news/view_news?id=1251	incomplete
www.ics.uci.edu/community/news/view_news?id=1256	complete
www.ics.uci.edu/community/news/view_news?id=1257	incomplete
www.ics.uci.edu/community/news/view_news?id=1254	incomplete
www.ics.uci.edu/community/news/view_news?id=1255	incomplete
www.ics.uci.edu/~projects/SATware	incomplete
www.ics.uci.edu/~aftabh	incomplete
www.ics.uci.edu/browse/fanned_pages?id=106291486908&showauxiliary=1&fanorigin=timeline_like_chaining&ref=page_internal	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=wmt	incomplete
emj.ics.uci.edu/papers/neural-network-papers	incomplete
www.ics.uci.edu/~goodrich	incomplete
www.ics.uci.edu/projects/WebRTC.html	incomplete
www.ics.uci.edu/ugrad/policies/Readmission_AP.php	complete
www.ics.uci.edu/community/events/openhouse/gallery_08.html	incomplete
www.ics.uci.edu/UCIBrenICS/photos/pcb.10155340819996909/10155340807291909?type=3	incomplete
www.ics.uci.edu/about/annualreport/index.php	complete
www.ics.uci.edu/events/291967007997834?acontext=%7B%22source%22%3A3%2C%22source_newsfeed_story_type%22%3A%22regular%22%2C%22action_history%22%3A%22%5B%7B%5C%22surface%5C%22%3A%5C%22newsfeed%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22feed_story%5C%22%2C%5C%22extra_data%5C%22%3A%5B%5D%7D%5D%22%2C%22has_source%22%3Atrue%7D&source=3&source_newsfeed_story_type=regular&action_history=%5B%7B%22surface%22%3A%22newsfeed%22%2C%22mechanism%22%3A%22feed_story%22%2C%22extra_data%22%3A%5B%5D%7D%5D&has_source=1&hc_ref=ARR2LAJQeH78fbBkR69aMGwXwz6li_X0Y5s6qwOaMEBOC9hLwb2-y7U2gnzeTeRpQWY	incomplete
www.ics.uci.edu/prospective/en/admissions/application-tips	incomplete
www.ics.uci.edu/prospective/en/uci/city-of-irvine	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=klefstad	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=pfbaldi	incomplete
asterix.ics.uci.edu	complete
www.ics.uci.edu/publication.html	incomplete
www.ics.uci.edu/computing/email/google_apps.php	complete
www.ics.uci.edu/~sharad	incomplete
www.ics.uci.edu/webrtc.html	incomplete
mcs.ics.uci.edu/current-students/resources/forms	incomplete
ngs.ics.uci.edu/about-ramesh/news	incomplete
www.ics.uci.edu/about/visit/visit_fromfreeway.php	complete
www.ics.uci.edu/../computing/account/new.php	complete
www.ics.uci.edu/community/news/press/index.php	complete
www.ics.uci.edu/faculty/index.php?department=Computer Science	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=anicolau	incomplete
www.ics.uci.edu/faculty/area/area_environmental.php	incomplete
www.ics.uci.edu/~dan	incomplete
www.ics.uci.edu/~copper	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=goodrich	incomplete
www.ics.uci.edu/community/scholarships/index.php	incomplete
www.ics.uci.edu/research/universal service.html	incomplete
www.ics.uci.edu/~babaks	incomplete
ngs.ics.uci.edu/professionalsocial/services	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=kay	incomplete
ngs.ics.uci.edu/entrepreneurship	incomplete
www.ics.uci.edu/ugrad/policies	complete
graphics.ics.uci.edu/drupal	incomplete
www.ics.uci.edu/../community/friends/leadershipcouncil/index.php	incomplete
www.ics.uci.edu/ugrad/policies/Computer_DisciplinaryProcedures.php	incomplete
www.ics.uci.edu/prospective/en/degrees/overview	complete
www.ics.uci.edu/about/bren/gallery/gallery_05_jpg.php	incomplete
www.ics.uci.edu/community/news/view_news.php?id=1255	incomplete
www.ics.uci.edu/community/news/view_news.php?id=1257	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=marios	incomplete
hombao.ics.uci.edu?s=grants	incomplete
www.ics.uci.edu/prospective/en/degrees/computer-game-science	complete
www.ics.uci.edu/about/bren/gallery/gallery_10_jpg.php	incomplete
www.ics.uci.edu/ugrad/sao/SAO_Events.php	complete
www.ics.uci.edu/%7etheory	incomplete
www.ics.uci.edu/computing/quarterlyAnnouncement/announcements-winter-2014.php	incomplete
www.ics.uci.edu/~aburtsev	incomplete
www.ics.uci.edu/sceneunderstanding.html	incomplete
sherlock.ics.uci.edu	complete
www.ics.uci.edu/policies/Academic_Honesty.php	complete
www.ics.uci.edu/prospective/ko/uci/campus	incomplete
www.ics.uci.edu/courses/ics11/index.html	incomplete
computableplant.ics.uci.edu/papers/2006/phyllotaxis05/pathwayV5.nb	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=vvazirani	incomplete
sli.ics.uci.edu/Classes/Classes	incomplete
www.ics.uci.edu/ugrad	complete
woda15.ics.uci.edu	incomplete
www.ics.uci.edu/~mjcarey	complete
www.ics.uci.edu/about/bren/gallery/gallery_11_jpg.php	incomplete
sconce.ics.uci.edu	incomplete
www.ics.uci.edu/prospective/zh-tw/opportunities/applied-learning	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_09.html	incomplete
mcs.ics.uci.edu/current-students/resources/policies	incomplete
www.ics.uci.edu/projects/Autovec.html	incomplete
www.ics.uci.edu/downloads.html	incomplete
www.ics.uci.edu/about/bren/bren_about.php	incomplete
duttgroup.ics.uci.edu/doku.php/projects?do=recent	incomplete
www.ics.uci.edu/about/bren/gallery/gallery_07_jpg.php	incomplete
www.ics.uci.edu/faculty/area_scientific.php	complete
ngs.ics.uci.edu/teaching/current-courses	incomplete
elms.ics.uci.edu	incomplete
www.ics.uci.edu/centers/index.php	complete
ngs.ics.uci.edu/professionalsocial/recognitions	incomplete
hombao.ics.uci.edu?s=upcoming	incomplete
www.ics.uci.edu/UCIBrenICS/videos/10155057859626909	incomplete
www.ics.uci.edu/ugrad/QA_After_Graduation.php	incomplete
ugradforms.ics.uci.edu	complete
www.ics.uci.edu/community/news/view_news?id=1249	incomplete
www.ics.uci.edu/community/news/view_news?id=1248	incomplete
ngs.ics.uci.edu/entrepreneurship/past-companies	incomplete
www.ics.uci.edu/community/news/view_news?id=1136	incomplete
www.ics.uci.edu/community/news/view_news?id=1245	incomplete
www.ics.uci.edu/community/news/view_news?id=1244	incomplete
www.ics.uci.edu/community/news/view_news?id=1247	incomplete
www.ics.uci.edu/community/news/view_news?id=1246	incomplete
www.ics.uci.edu/community/news/view_news?id=1241	incomplete
www.ics.uci.edu/community/news/view_news?id=1240	incomplete
www.ics.uci.edu/community/news/view_news?id=1243	incomplete
www.ics.uci.edu/community/news/view_news?id=1242	incomplete
ngs.ics.uci.edu/professionalsocial	incomplete
www.ics.uci.edu/prospective/en/careers/breadth	complete
www.ics.uci.edu/prospective/zh-tw/uci/campus	incomplete
www.ics.uci.edu/community/news/articles/view_article?id=75	incomplete
www.ics.uci.edu/community/news/articles/view_article?id=76	incomplete
vision.ics.uci.edu/pocv2012/index.html	incomplete
ngs.ics.uci.edu/research/research-papers/computer-vision	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_GradStudentReview.php	incomplete
www.ics.uci.edu/~redmiles/contact-info.html	incomplete
www.ics.uci.edu/publications/publications.htm	incomplete
www.ics.uci.edu/~jseberge	incomplete
www.ics.uci.edu/community/events/openhouse/school.html	incomplete
www.ics.uci.edu/computing/services/snapshot.php	complete
www.ics.uci.edu/faculty/area/area_ubi.php	incomplete
ngs.ics.uci.edu/teacher	incomplete
www.ics.uci.edu/ugrad/Withdrawal_Readmission.php	incomplete
www.ics.uci.edu/grad	complete
cml.ics.uci.edu	incomplete
www.ics.uci.edu/computing/mapdrive_win.php	incomplete
www.ics.uci.edu/ugrad/degree_cgs.php	incomplete
www.ics.uci.edu/~dillenco	incomplete
www.ics.uci.edu/community/news/index.php	complete
www.ics.uci.edu/computing/linux/file-security.php	incomplete
www.ics.uci.edu/../statistics/grad/index.php	complete
www.ics.uci.edu/faculty/highlights	complete
sherlock.ics.uci.edu/internal	incomplete
www.ics.uci.edu/ugrad/resources/ICS_StudentOrgs.php	incomplete
mcs.ics.uci.edu/contact-us/faculty	incomplete
www.ics.uci.edu/~johutchi	incomplete
www.ics.uci.edu/prospective/ko/degrees/business-information-management	incomplete
www.ics.uci.edu/prospective/vi/careers/breadth	incomplete
www.ics.uci.edu/grad/policies/index.php	complete
www.ics.uci.edu/community/alumni/index.php	incomplete
www.ics.uci.edu/~andre	incomplete
www.ics.uci.edu/community/events/openhouse/gift.html	incomplete
mhcid.ics.uci.edu/faq	incomplete
www.ics.uci.edu/community/events/openhouse/dedication.html	complete
www.ics.uci.edu/%7elab/lab_schedule	complete
www.ics.uci.edu/community/scholarships/scholarship_application.php	incomplete
support.ics.uci.edu/passwd	incomplete
www.ics.uci.edu/~redmiles/research.html	incomplete
duttgroup.ics.uci.edu/doku.php/home	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=chenli	incomplete
support.ics.uci.edu/ltb	incomplete
emj.ics.uci.edu/software/cambium-model-translation-software	incomplete
www.ics.uci.edu/about/search/search_facilities.php	incomplete
www.ics.uci.edu/highlights/index.php	complete
www.ics.uci.edu/~anamakis	incomplete
www.ics.uci.edu/ugrad/resources	incomplete
ngs.ics.uci.edu/about-ramesh/events	incomplete
www.ics.uci.edu/community/news/view_news?id=1220	incomplete
www.ics.uci.edu/ugrad/policies/Add_Drop_ChangeOption.php	complete
www.ics.uci.edu/faculty/area/area_vision.php	incomplete
www.ics.uci.edu/community/news/student_blogs/blog_posts/Roxanna-Shaik-November2017.php	incomplete
www.ics.uci.edu/~yamingy	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=zhengkai	incomplete
www.ics.uci.edu/prospective/zh-tw/student-life/diversity	incomplete
mailman.ics.uci.edu/mailman/listinfo	incomplete
www.ics.uci.edu/~guoqingx/ppopp13/workshops.html	incomplete
www.ics.uci.edu/research/projects/analysis.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=dfkibler	complete
www.ics.uci.edu/~minhaenl	incomplete
www.ics.uci.edu/~fowlkes/software.html	incomplete
emj.ics.uci.edu/grand-questions	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=majumder	complete
duttgroup.ics.uci.edu/doku.php/projects?do=index	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=nalini	incomplete
emj.ics.uci.edu/talks/talks-computational-biology	incomplete
www.ics.uci.edu/grad/Prospective_ApplicationProcess.php	incomplete
www.ics.uci.edu/about/about_mission.php	complete
www.ics.uci.edu/%7elab/students/acct_activate.php	incomplete
www.ics.uci.edu/statistics	incomplete
www.ics.uci.edu/code/index.html	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_03.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=rickl	complete
www.ics.uci.edu/UCIBrenICS/videos?ref=page_internal	incomplete
www.ics.uci.edu/hashtag/ucibrenics?source=feed_text&story_id=10155305988436909	incomplete
www.ics.uci.edu/~xhx	incomplete
www.ics.uci.edu/computing/activate.php	incomplete
www.ics.uci.edu/UCIBrenICS/app/142371818162?ref=page_internal	incomplete
www.ics.uci.edu/%7elab/winter_finals.php	incomplete
www.ics.uci.edu/prospective/en/opportunities/applied-learning	complete
www.ics.uci.edu/computing/linux/access.php	incomplete
www.ics.uci.edu/community/news/blog_posts/Nguyen_Dang-November2017.php	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=dfredmil	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_14.html	incomplete
www.ics.uci.edu/~smyth	incomplete
xtune.ics.uci.edu	incomplete
www.ics.uci.edu/%7elab/schedules/170.html	incomplete
www.ics.uci.edu/admissions/Prospective_ApplicationProcess.php	incomplete
emj.ics.uci.edu/phd-theses	incomplete
www.ics.uci.edu/~mmazmani	incomplete
www.ics.uci.edu/%7Egts/words.html	incomplete
www.ics.uci.edu/leadership_council.php	incomplete
www.ics.uci.edu/~fowlkes/presentations.html	incomplete
www.ics.uci.edu/about/search/search_support.php	incomplete
www.ics.uci.edu/bren/index.php	complete
www.ics.uci.edu/community/events/openhouse/gallery_16.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=isaac	incomplete
www.ics.uci.edu/community/news/view_news?id=1291	incomplete
www.ics.uci.edu/community/news/view_news?id=1182	incomplete
www.ics.uci.edu/community/news/view_news?id=1183	incomplete
www.ics.uci.edu/community/news/view_news?id=1180	incomplete
www.ics.uci.edu/community/news/view_news?id=1181	incomplete
www.ics.uci.edu/community/news/view_news?id=1186	incomplete
www.ics.uci.edu/community/news/view_news?id=1187	incomplete
www.ics.uci.edu/community/news/view_news?id=1184	incomplete
www.ics.uci.edu/community/news/view_news?id=1185	incomplete
www.ics.uci.edu/community/news/view_news?id=1188	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_CAResidency.php	incomplete
www.ics.uci.edu/%7elab/schedules/192.html	incomplete
www.ics.uci.edu/low_pwr.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=jajones	incomplete
www.ics.uci.edu/~lab/lab_schedule	incomplete
www.ics.uci.edu/ugrad/sao	complete
ngs.ics.uci.edu/research/research-papers/experiential-computing	incomplete
duttgroup.ics.uci.edu/doku.php/photos	incomplete
www.ics.uci.edu/~forouzme	incomplete
www.ics.uci.edu/community/news/press	complete
www.ics.uci.edu/prospective/zh-tw/degrees/business-information-management	incomplete
emj.ics.uci.edu/papers/optimization-papers	incomplete
www.ics.uci.edu/ugrad/QA_Petitions.php	complete
www.ics.uci.edu/community/events/openhouse/gallery_02.html	incomplete
www.ics.uci.edu/community/news/view_news?id=1292	incomplete
www.ics.uci.edu/community/news/view_news?id=1290	incomplete
www.ics.uci.edu/involved/internship.php	complete
www.ics.uci.edu/computing/contact	complete
www.ics.uci.edu/about/about_factsfigures.php	complete
www.ics.uci.edu/~mlevorat/teaching.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=trammell	incomplete
hombao.ics.uci.edu?s=publications	incomplete
www.ics.uci.edu/computing/services/microsoft_imagine_error.php	incomplete
www.ics.uci.edu/computing/account/quota.php	complete
www.ics.uci.edu/faculty/area/area_systems.php	incomplete
mcs.ics.uci.edu/current-students/once-admitted/vv	incomplete
www.ics.uci.edu/%7edgillen	complete
www.ics.uci.edu/prospective/vi/degrees/data-science	incomplete
www.ics.uci.edu/~eugenig	incomplete
www.ics.uci.edu/informatics	incomplete
www.ics.uci.edu/research/projects/bloat.html	incomplete
www.ics.uci.edu/~nalini	incomplete
www.ics.uci.edu/computing/web/personalpage.php	complete
www.ics.uci.edu/about/bren/bren_vision.php	incomplete
www.ics.uci.edu/~lab	complete
www.ics.uci.edu/research/dca.html	incomplete
www.ics.uci.edu/prospective/vi/student-life/diversity	incomplete
www.ics.uci.edu/~boyanw1	incomplete
www.ics.uci.edu/~jesmaeln	incomplete
www.ics.uci.edu/~alexv/IWIA	incomplete
www.ics.uci.edu/faculties/index.php	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_MSThesisOption.php	incomplete
www.ics.uci.edu/~kibler	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=rwblack	incomplete
www.ics.uci.edu/~amirr1	incomplete
www.ics.uci.edu/computing/account/new.php	complete
www.ics.uci.edu/resources.php	incomplete
www.ics.uci.edu/%7elab/schedules/162.html	incomplete
www.ics.uci.edu/about/bren/gallery/gallery_01_jpg.php	incomplete
www.ics.uci.edu/%7elab/students/index.php	incomplete
radicle.ics.uci.edu/people.html	incomplete
www.ics.uci.edu/community/news/view_news.php?id=1270	incomplete
www.ics.uci.edu/courses/cs132/index.html	incomplete
www.ics.uci.edu/policies/CS199_IN4MATX199.php	complete
radicle.ics.uci.edu/index.html	incomplete
www.ics.uci.edu/about/visit_fromjwa.php	incomplete
mhcid.ics.uci.edu/admissions/online-information-sessions	incomplete
www.ics.uci.edu/faculty/area/area_os.php	incomplete
www.ics.uci.edu/computerscience/sitemap.php	complete
www.ics.uci.edu/community/news/press/view_press?id=122	complete
www.ics.uci.edu/%7Elab	incomplete
www.ics.uci.edu/%7Egts/pubs.html	incomplete
www.ics.uci.edu/grad/admissions/Prospective_ApplicationProcess.php	complete
www.ics.uci.edu/research/qos.html	incomplete
www.ics.uci.edu/about/bren/gallery/gallery_08_jpg.php	incomplete
www.ics.uci.edu/ugrad/policies/Laptop_ComputerUse	complete
www.ics.uci.edu/resources/index.php	complete
www.ics.uci.edu/involved	complete
emj.ics.uci.edu/category/uncategorized	incomplete
www.ics.uci.edu/about_mission.php	complete
www.ics.uci.edu/faculty/area_environmental.php	complete
www.ics.uci.edu/~pfbaldi	incomplete
www.ics.uci.edu/computing/account/activate.php	complete
www.ics.uci.edu/UCIBrenICS/about?ref=page_internal	incomplete
www.ics.uci.edu/events/175565496386487?acontext=%7B%22ref%22%3A%223%22%2C%22ref_newsfeed_story_type%22%3A%22regular%22%2C%22action_history%22%3A%22null%22%7D	incomplete
www.ics.uci.edu/research/wireless.html	incomplete
